"","tot_abun","YearCont","Year","Ecoregion_NARS","PropID","AreaSampTot_m2","Agency","Gen_ID_Prop","SiteNumber","landuse"
"1370",620.6563,27.4821917808219,27,"UMW",0.666666666666667,1.022,"EPA",0.902777777777778,"NRS_MI-10057","Forest_Wetland"
"1371",3792.9003,17.5260273972603,17,"UMW",0.133333333333333,1.022,"EPA",0.938879456706282,"NRS_MI-10058","Forest_Wetland"
"1372",1343.4628,21.5369863013699,21,"UMW",0.246099325687848,1.022,"EPA",0.831460674157303,"NRS_MI-10058","Forest_Wetland"
"1373",3084.4269,26.4849315068493,26,"UMW",0.13541694878531,1.022,"EPA",0.932673267326733,"NRS_MI-10058","Forest_Wetland"
"1374",3124.1815,17.5287671232877,17,"UMW",0.122109067819376,1.022,"EPA",0.863461538461539,"NRS_MI-10061","Urban"
"1375",3734.2352,21.5205479452055,21,"UMW",0.0833000133280021,1.022,"EPA",0.715105162523901,"NRS_MI-10061","Urban"
"1376",0.9782,26.7369863013699,26,"UMW",1,1.022,"EPA",0.250950570342205,"NRS_MI-10061","Urban"
"1377",336.1291,17.427397260274,17,"UMW",0.733352889410384,1.022,"EPA",0.621621621621622,"NRS_MI-10065","Forest_Wetland"
"1378",396.1638,17.4219178082192,17,"UMW",1,1.022,"EPA",0.905286343612335,"NRS_MI-10069","Forest_Wetland"
"1379",617.5571,21.6383561643836,21,"UMW",0.541711809317443,1.022,"EPA",0.683495145631068,"NRS_MI-10069","Forest_Wetland"
"1380",627.6785,17.5534246575342,17,"UMW",0.599988000239995,1.022,"EPA",0.933586337760911,"NRS_MI-10071","Forest_Wetland"
"1381",22.4982,17.4958904109589,17,"TPL",1,1.022,"EPA",0.96969696969697,"NRS_MI-10078","Forest_Wetland"
"1382",6435.8533,21.5972602739726,21,"TPL",0.0573000229200092,1.022,"EPA",0.859550561797753,"NRS_MI-10078","Forest_Wetland"
"1383",461.1386,17.572602739726,17,"UMW",0.30000300003,0.651,"EPA",0.667883211678832,"NRS_MI-10079","Urban"
"1384",1379.8983,21.4821917808219,21,"UMW",0.239601303431091,1.022,"EPA",0.695167286245353,"NRS_MI-10079","Urban"
"1385",541.2836,21.6575342465753,21,"UMW",0.177100858939166,1.022,"EPA",0.471910112359551,"NRS_MI-10080","Agriculture"
"1386",257.262,17.5178082191781,17,"UMW",1,1.022,"EPA",0.815126050420168,"NRS_MI-10081","Forest_Wetland"
"1387",826.0103,21.586301369863,21,"UMW",0.458295142071494,1.022,"EPA",0.837328767123288,"NRS_MI-10081","Forest_Wetland"
"1388",2075.1362,17.5150684931507,17,"UMW",0.233334111113704,1.022,"EPA",0.919854280510018,"NRS_MI-10085","Forest_Wetland"
"1389",492.9909,21.6356164383562,21,"UMW",0.750018750468762,1.022,"EPA",0.74812030075188,"NRS_MI-10085","Forest_Wetland"
"1390",1382.066,21.7095890410959,21,"TPL",0.145800224532346,1.022,"EPA",0.730508474576271,"NRS_MI-10088","Agriculture"
"1391",895.0371,17.6301369863014,17,"UMW",0.4,1.022,"EPA",0.817164179104478,"NRS_MI-10089","Forest_Wetland"
"1392",1429.5384,17.627397260274,17,"UMW",0.233334111113704,1.022,"EPA",0.743494423791822,"NRS_MI-10090","Forest_Wetland"
"1393",2042.7844,21.6986301369863,21,"UMW",0.208298616897184,1.022,"EPA",0.918819188191882,"NRS_MI-10098","Agriculture"
"1394",199.5495,21.5808219178082,21,"UMW",1,1.022,"EPA",0.756476683937824,"NRS_MI-10099","Forest_Wetland"
"1395",1494.6613,21.6164383561644,21,"UMW",0.25,1.022,"EPA",0.879159369527145,"NRS_MI-10100","Forest_Wetland"
"1396",161.4001,21.5232876712329,21,"UMW",1,1.022,"EPA",0.877470355731225,"NRS_MI-10101","Forest_Wetland"
"1397",105.6436,27.6767123287671,27,"UMW",1,1.022,"EPA",0.92,"NRS_MI-10101","Forest_Wetland"
"1398",474.7589,21.6328767123288,21,"UMW",0.937470704040499,1.022,"EPA",0.871698113207547,"NRS_MI-10102","Forest_Wetland"
"1399",1835.0693,21.5616438356164,21,"TPL",0.25,1.022,"EPA",0.911504424778761,"NRS_MI-10103","Agriculture"
"1400",427.0623,27.7315068493151,27,"TPL",0.874967188730423,1.022,"EPA",0.958823529411765,"NRS_MI-10103","Agriculture"
"1401",1827.2439,26.5698630136986,26,"UMW",0.25,1.022,"EPA",0.926923076923077,"NRS_MI-10109","Agriculture"
"1402",441.8255,21.6,21,"TPL",0.0952000152320024,1.022,"EPA",0.745318352059925,"NRS_MI-10114","Forest_Wetland"
"1403",3832.4297,26.4520547945205,26,"TPL",0.0954590146720506,1.022,"EPA",0.880952380952381,"NRS_MI-10114","Forest_Wetland"
"1404",821.6038,21.5397260273973,21,"UMW",0.541711809317443,1.022,"EPA",0.902071563088512,"NRS_MI-10115","Forest_Wetland"
"1405",1202.758,21.6191780821918,21,"UMW",0.244798041615667,1.022,"EPA",0.626204238921002,"NRS_MI-10116","Forest_Wetland"
"1406",24.4547,27.4630136986301,27,"UMW",1,1.022,"EPA",0.90625,"NRS_MI-10116","Forest_Wetland"
"1407",1021.7743,21.5835616438356,21,"UMW",0.43750273439209,1.022,"EPA",0.904580152671756,"NRS_MI-10117","Forest_Wetland"
"1408",1971.9986,27.613698630137,27,"UMW",0.229168576404803,1.022,"EPA",0.936902485659656,"NRS_MI-10117","Forest_Wetland"
"1409",1214.5107,21.4684931506849,21,"UMW",0.3125,1.022,"EPA",0.876190476190476,"NRS_MI-10118","Urban"
"1410",2787.2604,21.641095890411,21,"UMW",0.166700006668,1.022,"EPA",0.945945945945946,"NRS_MI-10119","Forest_Wetland"
"1411",527.0441,21.4657534246575,21,"UMW",0.833333333333333,1.022,"EPA",0.932584269662921,"NRS_MI-10122","Forest_Wetland"
"1412",3446.8144,21.4630136986301,21,"UMW",0.166700006668,0.929,"EPA",0.906862745098039,"NRS_MI-10123","Forest_Wetland"
"1413",1028.2642,27.5205479452055,27,"UMW",0.416666666666667,1.022,"EPA",0.961089494163424,"NRS_MI-10127","Forest_Wetland"
"1414",86.0803,26.7150684931507,26,"UMW",1,1.022,"EPA",0.95,"NRS_MI-10129","Forest_Wetland"
"1415",33.2583,26.6602739726027,26,"UMW",1,1.022,"EPA",0.923076923076923,"NRS_MI-10131","Agriculture"
"1416",2770.1939,26.427397260274,26,"UMW",0.145834244797363,1.022,"EPA",0.923828125,"NRS_MI-10132","Agriculture"
"1417",85.102,26.4821917808219,26,"UMW",1,1.022,"EPA",0.982905982905983,"NRS_MI-10133","Forest_Wetland"
"1418",339.4293,27.4794520547945,27,"UMW",1,1.022,"EPA",0.933837429111531,"NRS_MI-10134","Forest_Wetland"
"1419",924.9683,27.4876712328767,27,"UMW",0.416666666666667,1.022,"EPA",0.859960552268245,"NRS_MI-10136","Forest_Wetland"
"1420",111.5129,26.6958904109589,26,"UMW",1,1.022,"EPA",0.798387096774194,"NRS_MI-10138","Forest_Wetland"
"1421",977.4624,26.7150684931507,26,"UMW",0.458337152809607,1.022,"EPA",0.99,"NRS_MI-10139","Forest_Wetland"
"1422",403.011,26.7205479452055,26,"UMW",1,1.022,"EPA",0.820415879017013,"NRS_MI-10140","Forest_Wetland"
"1423",284.8469,26.6575342465753,26,"UMW",0.625,1.022,"EPA",0.751865671641791,"NRS_MI-10141","Forest_Wetland"
"1424",489.8741,26.7123287671233,26,"UMW",0.625,1.022,"EPA",0.747572815533981,"NRS_MI-10143","Forest_Wetland"
"1425",961.4069,27.6191780821918,27,"UMW",0.43750273439209,1.022,"EPA",0.90748031496063,"NRS_MI-10144","Forest_Wetland"
"1426",1438.7779,26.4931506849315,26,"UMW",0.291664236131366,1.022,"EPA",0.952554744525547,"NRS_MI-10146","Agriculture"
"1427",1725.1537,26.4684931506849,26,"UMW",0.150825012820126,1.022,"EPA",0.554240631163708,"NRS_MI-10147","Urban"
"1428",507.0889,27.4849315068493,27,"UMW",0.416666666666667,1.022,"EPA",0.756190476190476,"NRS_MI-10148","Forest_Wetland"
"1429",2407.9894,27.4986301369863,27,"UMW",0.145834244797363,1.022,"EPA",0.885521885521885,"NRS_MI-10149","Forest_Wetland"
"1430",122.273,26.7013698630137,26,"UMW",1,1.022,"EPA",0.788546255506608,"NRS_MI-10159","Forest_Wetland"
"1431",383.4475,27.5260273972603,27,"UMW",1,1.022,"EPA",0.921875,"NRS_MI-10161","Forest_Wetland"
"1432",89.9929,27.6904109589041,27,"UMW",1,1.022,"EPA",0.343220338983051,"NRS_MI-10164","Urban"
"1433",2053.008,26.4438356164384,26,"TPL",0.166666666666667,0.929,"EPA",0.961685823754789,"NRS_MI-10165","Forest_Wetland"
"1434",2247.862,26.5479452054795,26,"UMW",0.166666666666667,1.022,"EPA",0.925636007827789,"NRS_MI-10166","Agriculture"
"1435",149.6609,12.6383561643836,12,"UMW",0.817,1.022,"EPA",0.975770925110132,"NRS_MN-10019","Forest_Wetland"
"1436",1244.2474,17.613698630137,17,"UMW",0.0833333333333333,1.022,"EPA",0.646739130434783,"NRS_MN-10019","Forest_Wetland"
"1437",3959.6802,17.6082191780822,17,"UMW",0.0833333333333333,0.836,"EPA",0.627659574468085,"NRS_MN-10024","Forest_Wetland"
"1438",13015.296,17.6958904109589,17,"UMW",0.0833333333333333,0.929,"EPA",0.951346655082537,"NRS_MN-10024","Forest_Wetland"
"1439",2386.7634,12.7068493150685,12,"UMW",0.1,1.022,"EPA",0.596810933940774,"NRS_MN-10026","Forest_Wetland"
"1440",3893.1632,17.7205479452055,17,"UMW",0.1,1.022,"EPA",0.890016920473773,"NRS_MN-10026","Forest_Wetland"
"1441",2324.16,17.6356164383562,17,"UMW",0.166666666666667,0.929,"EPA",0.876660341555977,"NRS_MN-10027","Forest_Wetland"
"1442",1460.7513,12.6246575342466,12,"UMW",0.3,1.022,"EPA",0.925619834710744,"NRS_MN-10028","Agriculture"
"1443",3672.3631,17.6547945205479,17,"UMW",0.233334111113704,1.022,"EPA",0.891143911439114,"NRS_MN-10028","Agriculture"
"1444",614.2989,12.7095890410959,12,"UMW",0.5,1.022,"EPA",0.735353535353535,"NRS_MN-10029","Forest_Wetland"
"1445",2325.6279,17.6164383561644,17,"UMW",0.133333333333333,1.022,"EPA",0.767578125,"NRS_MN-10029","Forest_Wetland"
"1446",1138.2474,12.6986301369863,12,"UMW",0.275,1.022,"EPA",0.736051502145923,"NRS_MN-10037","Forest_Wetland"
"1447",4304,17.6191780821918,17,"UMW",0.1,0.929,"EPA",0.785321100917431,"NRS_MN-10037","Forest_Wetland"
"1448",258.9603,12.7013698630137,12,"TPL",0.967,1.022,"EPA",0.786692759295499,"NRS_MN-10043","Agriculture"
"1449",264.2182,17.7041095890411,17,"TPL",1,0.836,"EPA",0.886889460154242,"NRS_MN-10043","Agriculture"
"1450",1284.6504,12.813698630137,12,"UMW",0.233,1.022,"EPA",0.887608069164265,"NRS_MN-10047","Forest_Wetland"
"1451",1848.764,17.6246575342466,17,"UMW",0.266666666666667,1.022,"EPA",0.926421404682274,"NRS_MN-10047","Forest_Wetland"
"1452",1651.7246,16.7342465753425,16,"TPL",0.233334111113704,1.022,"EPA",0.833644859813084,"NRS_MN-10057","Agriculture"
"1453",364.8618,21.6383561643836,21,"TPL",1,1.022,"EPA",0.942184154175589,"NRS_MN-10057","Agriculture"
"1454",3051.9271,16.7534246575342,16,"UMW",0.1,1.022,"EPA",0.970204841713222,"NRS_MN-10058","Agriculture"
"1455",132.0547,21.5780821917808,21,"UMW",1,1.022,"EPA",0.878205128205128,"NRS_MN-10058","Agriculture"
"1456",6925.5273,16.7369863013699,16,"TPL",0.0666666666666667,1.022,"EPA",0.985915492957746,"NRS_MN-10061","Agriculture"
"1457",144.771,21.5945205479452,21,"TPL",1,1.022,"EPA",0.899082568807339,"NRS_MN-10061","Agriculture"
"1458",547.7678,21.6356164383562,21,"TPL",0.750018750468762,1.022,"EPA",0.940839694656489,"NRS_MN-10061","Agriculture"
"1459",196.6147,27.5342465753425,27,"TPL",1,1.022,"EPA",0.944444444444444,"NRS_MN-10061","Agriculture"
"1460",718.0932,27.6493150684932,27,"TPL",0.354170355941208,1.022,"EPA",0.892996108949416,"NRS_MN-10061","Agriculture"
"1461",1627.6946,17.7232876712329,17,"UMW",0.125,1.022,"EPA",0.672897196261682,"NRS_MN-10063","Forest_Wetland"
"1462",98.7964,22.5397260273973,22,"UMW",1,1.022,"EPA",0.912065439672802,"NRS_MN-10063","Forest_Wetland"
"1463",1220.7705,16.7506849315069,16,"UMW",0.333333333333333,1.022,"EPA",0.951680672268908,"NRS_MN-10073","Forest_Wetland"
"1464",289.5417,21.6219178082192,21,"UMW",1,1.022,"EPA",0.932307692307692,"NRS_MN-10073","Forest_Wetland"
"1465",6129.9244,16.7616438356164,16,"UMW",0.0750001875004688,1.022,"EPA",0.92156862745098,"NRS_MN-10074","Forest_Wetland"
"1466",271.9351,21.5835616438356,21,"UMW",1,1.022,"EPA",0.848837209302326,"NRS_MN-10074","Forest_Wetland"
"1467",2334.5276,16.7452054794521,16,"UMW",0.233334111113704,0.743,"EPA",0.857410881801126,"NRS_MN-10080","Agriculture"
"1468",1559.0908,21.4684931506849,21,"UMW",0.208298616897184,1.022,"EPA",0.890772128060264,"NRS_MN-10080","Agriculture"
"1469",704.2907,27.5397260273973,27,"UMW",0.416666666666667,1.022,"EPA",0.904315196998124,"NRS_MN-10080","Agriculture"
"1470",661.7549,22.6164383561644,22,"UMW",0.601612321020335,1.022,"EPA",0.815157116451017,"NRS_MN-10081","Forest_Wetland"
"1471",1738.5876,27.558904109589,27,"UMW",0.182292141385785,1.022,"EPA",0.808795411089866,"NRS_MN-10081","Forest_Wetland"
"1472",306.5028,17.7260273972603,17,"UMW",0.599988000239995,1.022,"EPA",0.618955512572534,"NRS_MN-10087","Forest_Wetland"
"1473",493.615,17.6383561643836,17,"UMW",1,0.743,"EPA",0.828413284132841,"NRS_MN-10090","Forest_Wetland"
"1474",360.9495,22.5205479452055,22,"UMW",1,1.022,"EPA",0.851293103448276,"NRS_MN-10090","Forest_Wetland"
"1475",1780.2908,17.7123287671233,17,"UMW",0.2,1.022,"EPA",0.859848484848485,"NRS_MN-10100","Forest_Wetland"
"1476",155.531,21.4849315068493,21,"UMW",1,1.022,"EPA",0.43609022556391,"NRS_MN-10100","Forest_Wetland"
"1477",433.2975,27.5534246575342,27,"UMW",0.729181857955374,1.022,"EPA",0.778409090909091,"NRS_MN-10100","Forest_Wetland"
"1478",369.9937,17.558904109589,17,"UMW",0.766694778808556,1.022,"EPA",0.830443159922929,"NRS_MN-10104","Agriculture"
"1479",531.5321,21.4438356164384,21,"UMW",0.52080620801,1.022,"EPA",0.658051689860835,"NRS_MN-10104","Agriculture"
"1480",1201.99,27.4602739726027,27,"UMW",0.3125,1.022,"EPA",0.936127744510978,"NRS_MN-10104","Agriculture"
"1481",432.8456,17.5534246575342,17,"UMW",0.133333333333333,1.022,"EPA",0.526,"NRS_MN-10106","Agriculture"
"1482",5.8691,21.4465753424658,21,"UMW",1,1.022,"EPA",0.714285714285714,"NRS_MN-10106","Agriculture"
"1483",934.1633,17.6493150684932,17,"UMW",0.2,1.022,"EPA",0.442270058708415,"NRS_MN-10107","Forest_Wetland"
"1484",52.8219,21.4876712328767,21,"UMW",1,1.022,"EPA",0.556756756756757,"NRS_MN-10107","Forest_Wetland"
"1485",190.7457,27.4575342465753,27,"UMW",1,1.022,"EPA",0.728915662650602,"NRS_MN-10107","Forest_Wetland"
"1486",458.6541,17.6465753424658,17,"UMW",0.900009000090001,1.022,"EPA",0.816546762589928,"NRS_MN-10108","Forest_Wetland"
"1487",859.0716,27.4630136986301,27,"UMW",0.562492968837889,1.022,"EPA",0.956928838951311,"NRS_MN-10108","Forest_Wetland"
"1488",1392.6467,17.7150684931507,17,"UMW",0.233334111113704,0.929,"EPA",0.545008183306056,"NRS_MN-10111","Forest_Wetland"
"1489",1985.22,17.7287671232877,17,"TPL",0.166666666666667,0.743,"EPA",0.718849840255591,"NRS_MN-10116","Agriculture"
"1490",1062.9475,17.7068493150685,17,"UMW",0.274235568353215,1.022,"EPA",0.831622176591376,"NRS_MN-10119","Agriculture"
"1491",515.3815,21.6602739726027,21,"UMW",0.874967188730423,1.022,"EPA",0.957597173144876,"NRS_MN-10128","Agriculture"
"1492",465.2552,27.5369863013699,27,"UMW",0.916674305619213,1.022,"EPA",0.876838235294118,"NRS_MN-10128","Agriculture"
"1493",1910.9762,27.5945205479452,27,"UMW",0.208333333333333,1.022,"EPA",0.868274582560297,"NRS_MN-10128","Agriculture"
"1494",4257.0472,21.6191780821918,21,"TPL",0.125,1.022,"EPA",0.982425307557118,"NRS_MN-10131","Agriculture"
"1495",509.4368,22.5561643835616,22,"UMW",0.833333333333333,1.022,"EPA",0.937254901960784,"NRS_MN-10132","Forest_Wetland"
"1496",4730.4876,27.4821917808219,27,"UMW",0.0833333333333333,1.022,"EPA",0.962894248608534,"NRS_MN-10132","Forest_Wetland"
"1497",1038.3807,21.6328767123288,21,"UMW",0.177100858939166,1.022,"EPA",0.855805243445693,"NRS_MN-10134","Agriculture"
"1498",514.2641,21.6575342465753,21,"UMW",0.874967188730423,1.022,"EPA",0.906666666666667,"NRS_MN-10141","Forest_Wetland"
"1499",984.8348,22.5178082191781,22,"UMW",0.427094900486888,1.022,"EPA",0.900990099009901,"NRS_MN-10154","Forest_Wetland"
"1500",66.5167,27.4328767123288,27,"UMW",1,1.022,"EPA",0.925,"NRS_MN-10154","Forest_Wetland"
"1501",821.6534,21.4821917808219,21,"TPL",0.238100907164456,1.022,"EPA",0.70961887477314,"NRS_MN-10155","Agriculture"
"1502",363.8834,27.427397260274,27,"TPL",0.25,1.022,"EPA",0.774647887323944,"NRS_MN-10155","Agriculture"
"1503",124.2291,27.4849315068493,27,"UMW",1,1.022,"EPA",0.880829015544041,"NRS_MN-10156","Forest_Wetland"
"1504",413.1434,21.4301369863014,21,"UMW",0.599017611117767,1.022,"EPA",0.808510638297872,"NRS_MN-10157","Urban"
"1505",150.6401,22.6547945205479,22,"UMW",1,1.022,"EPA",0.740157480314961,"NRS_MN-10158","Forest_Wetland"
"1506",521.0473,22.4849315068493,22,"UMW",0.854189800973776,1.022,"EPA",0.923518164435946,"NRS_MN-10160","Forest_Wetland"
"1507",2822.468,21.4493150684931,21,"TPL",0.166700006668,1.022,"EPA",0.953206239168111,"NRS_MN-10161","Agriculture"
"1508",544.6061,22.4602739726027,22,"UMW",0.416701391782649,1.022,"EPA",0.754954954954955,"NRS_MN-10164","Agriculture"
"1509",412.9185,22.4876712328767,22,"UMW",0.708315625442697,1.022,"EPA",0.718132854578097,"NRS_MN-10165","Forest_Wetland"
"1510",614.1731,22.4684931506849,22,"UMW",0.52080620801,1.022,"EPA",0.821917808219178,"NRS_MN-10167","Forest_Wetland"
"1511",454.4142,22.4958904109589,22,"UMW",0.645786244752987,1.022,"EPA",0.929657794676806,"NRS_MN-10168","Forest_Wetland"
"1512",171.182,27.5479452054795,27,"UMW",1,1.022,"EPA",0.812967581047382,"NRS_MN-10173","Urban"
"1513",1650.5652,27.4767123287671,27,"TPL",0.27083389757062,1.022,"EPA",0.949416342412451,"NRS_MN-10174","Forest_Wetland"
"1514",1031.652,27.4246575342466,27,"UMW",0.321429719391855,1.022,"EPA",0.970238095238095,"NRS_MN-10175","Forest_Wetland"
"1515",2269.0672,27.4493150684931,27,"UMW",0.154762825969202,1.022,"EPA",0.893700787401575,"NRS_MN-10176","Forest_Wetland"
"1516",364.8621,27.4383561643836,27,"UMW",1,1.022,"EPA",0.810756972111554,"NRS_MN-10181","Forest_Wetland"
"1517",483.7569,27.4876712328767,27,"UMW",0.343748925784607,1.022,"EPA",0.861774744027304,"NRS_MN-10182","Forest_Wetland"
"1518",2113.6166,27.4712328767123,27,"UMW",0.134211974392355,1.022,"EPA",0.728846153846154,"NRS_MN-10183","Forest_Wetland"
"1519",899.9278,27.4684931506849,27,"UMW",0.5,1.022,"EPA",0.939571150097466,"NRS_MN-10189","Agriculture"
"1520",1823.0085,27.5424657534247,27,"UMW",0.224825198408238,1.022,"EPA",0.892156862745098,"NRS_MN-10192","Forest_Wetland"
"1521",759.6348,27.5534246575342,27,"UMW",0.583328472262731,1.022,"EPA",0.912891986062718,"NRS_MN-10193","Agriculture"
"1522",283.6728,27.4465753424658,27,"UMW",1,1.022,"EPA",0.967845659163987,"NRS_MN-10194","Forest_Wetland"
"1523",707.225,27.5397260273973,27,"UMW",0.333333333333333,1.022,"EPA",0.888045540796964,"NRS_MN-10196","Forest_Wetland"
"1524",1389.0178,27.4383561643836,27,"UMW",0.25,1.022,"EPA",0.865125240847784,"NRS_MN-10198","Forest_Wetland"
"1525",150.6403,27.4438356164384,27,"UMW",1,1.022,"EPA",0.966183574879227,"NRS_MN-10199","Forest_Wetland"
"1526",225.96,27.4246575342466,27,"UMW",1,1.022,"EPA",0.724517906336088,"NRS_MN-10212","Forest_Wetland"
"1527",340.2364,27.5808219178082,27,"UMW",0.856751199451679,1.022,"EPA",0.687861271676301,"NRS_MN-10216","Forest_Wetland"
"1528",1309.9813,27.5616438356164,27,"UMW",0.208333333333333,1.022,"EPA",0.778,"NRS_MN-10219","Forest_Wetland"
"1529",1086.6299,27.7534246575342,27,"UMW",0.291664236131366,1.022,"EPA",0.828740157480315,"NRS_MN-10220","Forest_Wetland"
"1530",226.9382,27.5561643835616,27,"TPL",1,1.022,"EPA",0.92,"NRS_MN-10221","Agriculture"
"1531",1914.6157,26.4465753424658,26,"UMW",0.187501171882324,1.022,"EPA",0.740994854202401,"NRS_MN-10232","Forest_Wetland"
"1532",1940.7125,27.6027397260274,27,"UMW",0.25,1.022,"EPA",0.931458699472759,"NRS_MN-10232","Forest_Wetland"
"1533",869.5051,27.6,27,"UMW",0.281246484418945,1.022,"EPA",0.692015209125475,"NRS_MN-10234","Forest_Wetland"
"1534",2571.3883,12.5972602739726,12,"SAP",0.167,1.022,"EPA",0.958,"NRS_MO-10018","Forest_Wetland"
"1535",1431.2633,16.5397260273973,16,"SAP",0.3000300030003,1.022,"EPA",0.874015748031496,"NRS_MO-10018","Forest_Wetland"
"1536",801.6195,17.427397260274,17,"SAP",0.5,1.115,"EPA",0.529885057471264,"NRS_MO-10018","Forest_Wetland"
"1537",544.0857,12.6,12,"TPL",0.667,1.022,"EPA",0.846464646464646,"NRS_MO-10020","Agriculture"
"1538",3139.9636,16.786301369863,16,"TPL",0.133333333333333,1.022,"EPA",0.97085201793722,"NRS_MO-10020","Agriculture"
"1539",506.392,17.3780821917808,17,"TPL",0.766871165644172,1.022,"EPA",0.581947743467934,"NRS_MO-10020","Agriculture"
"1540",532.1311,12.7643835616438,12,"SAP",1,1.022,"EPA",0.870395634379263,"NRS_MO-10024","Forest_Wetland"
"1541",1540.6356,16.5616438356164,16,"SAP",0.333333333333333,1.022,"EPA",0.891207153502235,"NRS_MO-10024","Forest_Wetland"
"1542",1342.1972,12.7424657534247,12,"TPL",0.567,1.022,"EPA",0.821576763485477,"NRS_MO-10025","Agriculture"
"1543",1569.9814,16.5205479452055,16,"TPL",0.2,1.022,"EPA",0.726890756302521,"NRS_MO-10025","Agriculture"
"1544",2045.7972,12.7452054794521,12,"TPL",0.175,1.022,"EPA",0.978666666666667,"NRS_MO-10026","Forest_Wetland"
"1545",56.7347,17.4027397260274,17,"TPL",1,1.022,"EPA",0.952380952380952,"NRS_MO-10026","Forest_Wetland"
"1546",825.8692,12.7616438356164,12,"TPL",0.867,1.022,"EPA",0.882558139534884,"NRS_MO-10027","Agriculture"
"1547",600.8192,16.5287671232877,16,"TPL",0.56657223796034,1.022,"EPA",0.88433734939759,"NRS_MO-10027","Agriculture"
"1548",87.0584,17.4054794520548,17,"TPL",1,1.022,"EPA",0.852173913043478,"NRS_MO-10030","Agriculture"
"1549",68.473,16.5232876712329,16,"TPL",1,1.022,"EPA",0.680851063829787,"NRS_MO-10032","Agriculture"
"1550",1807.3183,22.572602739726,22,"SAP",0.166700006668,1.022,"EPA",0.702495201535509,"NRS_MO-10035","Agriculture"
"1551",601.2403,26.6219178082192,26,"SAP",0.750018750468762,1.022,"EPA",0.958260869565217,"NRS_MO-10035","Agriculture"
"1552",877.1225,21.7178082191781,21,"SAP",0.52080620801,1.022,"EPA",0.951923076923077,"NRS_MO-10038","Forest_Wetland"
"1553",5022.1198,21.7315068493151,21,"SAP",0.0820001476002657,1.022,"EPA",0.942528735632184,"NRS_MO-10039","Forest_Wetland"
"1554",128.1422,17.4,17,"TPL",1,1.022,"EPA",0.93006993006993,"NRS_MO-10044","Agriculture"
"1555",128.142,16.7506849315069,16,"TPL",1,1.022,"EPA",0.602240896358543,"NRS_MO-10046","Agriculture"
"1556",4427.9765,21.7342465753425,21,"TPL",0.0729001122661729,1.022,"EPA",0.851063829787234,"NRS_MO-10046","Agriculture"
"1557",904.9098,26.6547945205479,26,"TPL",0.343748925784607,1.022,"EPA",0.911937377690802,"NRS_MO-10046","Agriculture"
"1558",311.5098,26.6958904109589,26,"TPL",0.361115123501372,1.022,"EPA",0.596654275092937,"NRS_MO-10046","Agriculture"
"1559",34.6714,16.5369863013699,16,"TPL",1,0.836,"EPA",0.852941176470588,"NRS_MO-10055","Agriculture"
"1560",87.0582,16.7315068493151,16,"TPL",1,1.022,"EPA",0.936842105263158,"NRS_MO-10056","Urban"
"1561",76.2982,22.5452054794521,22,"TPL",1,1.022,"EPA",0.840909090909091,"NRS_MO-10056","Urban"
"1562",216.1781,26.7232876712329,26,"TPL",1,1.022,"EPA",0.820143884892086,"NRS_MO-10056","Urban"
"1563",200.5275,16.5232876712329,16,"SAP",1,1.022,"EPA",0.682492581602374,"NRS_MO-10062","Agriculture"
"1564",107.5999,17.3808219178082,17,"TPL",0.2,1.022,"EPA",0.772727272727273,"NRS_MO-10067","Agriculture"
"1565",558.7667,17.3671232876712,17,"TPL",0.433275563258232,0.929,"EPA",0.702083333333333,"NRS_MO-10069","Agriculture"
"1566",2167.8599,21.6931506849315,21,"TPL",0.129500129500129,1.022,"EPA",0.752747252747253,"NRS_MO-10069","Agriculture"
"1567",400.2719,17.3835616438356,17,"TPL",0.833333333333333,1.022,"EPA",0.908163265306122,"NRS_MO-10070","Forest_Wetland"
"1568",157.4874,22.6575342465753,22,"TPL",1,1.022,"EPA",0.933333333333333,"NRS_MO-10070","Forest_Wetland"
"1569",11.7371,17.4054794520548,17,"TPL",0.366703337000367,0.929,"EPA",0.833333333333333,"NRS_MO-10072","Agriculture"
"1570",358.9927,26.7205479452055,26,"TPL",1,1.022,"EPA",0.949275362318841,"NRS_MO-10072","Agriculture"
"1571",1760.7275,17.4246575342466,17,"SAP",0.266666666666667,1.022,"EPA",0.944444444444444,"NRS_MO-10073","Agriculture"
"1572",464.3248,22.4383561643836,22,"SAP",0.937470704040499,1.022,"EPA",0.898876404494382,"NRS_MO-10073","Agriculture"
"1573",332.5818,22.5260273972603,22,"CPL",1,1.022,"EPA",0.973404255319149,"NRS_MO-10092","Agriculture"
"1574",153.5745,26.5671232876712,26,"CPL",1,1.022,"EPA",0.957575757575758,"NRS_MO-10092","Agriculture"
"1575",212.2658,26.627397260274,26,"CPL",1,1.022,"EPA",0.854785478547855,"NRS_MO-10092","Agriculture"
"1576",2474.8214,22.4465753424658,22,"SAP",0.208298616897184,1.022,"EPA",0.933913043478261,"NRS_MO-10095","Forest_Wetland"
"1577",755.1564,26.6383561643836,26,"SAP",0.5,1.022,"EPA",0.755218216318786,"NRS_MO-10095","Forest_Wetland"
"1578",253.3492,22.5397260273973,22,"TPL",1,1.022,"EPA",0.984790874524715,"NRS_MO-10097","Agriculture"
"1579",60.6475,26.6356164383562,26,"TPL",1,1.022,"EPA",0.452702702702703,"NRS_MO-10097","Agriculture"
